id,age,income,score,category,region,active,joined,notes
394,47,11599.356801205853,80.52930439331905,D,West,true,2022-05-11,ok
395,49,7945.057199572209,72.07362148088023,A,South,true,2021-04-02,good
396,49,23762.440617292406,81.4019962806378,B,South,true,2023-07-28,bad
397,75,8247.517784464577,73.43817061172602,C,South,true,2020-12-08,ok
398,63,3849.5326604180805,77.950970584022,A,South,true,2024-12-27,good
399,45,16256.674198145909,59.42990105695176,B,West,false,2021-08-03,bad
400,84,5206.770322748052,67.30582879252812,C,West,true,2021-10-01,ok
401,75,12067.501665451917,72.95164144985436,C,North,true,2023-08-21,ok
402,85,10643.6387170496,82.30792713126128,A,East,true,2020-01-23,poor
403,70,10971.180316030943,64.09388241663142,B,South,true,2021-01-05,poor
404,46,109181.88947848293,77.81750883598168,A,North,true,2020-08-17,great
405,73,23043.275113606134,66.01241812126932,C,West,true,2021-12-15,good
406,41,26803.7426319939,68.23686749007804,B,North,false,2022-10-08,ok
407,37,5318.153113397318,82.4427856303611,C,North,false,2020-11-24,great
408,50,13053.733882501809,40.10409443418766,C,North,false,2021-09-20,ok
409,87,26166.67945826623,50.552915078878584,D,South,false,2023-11-11,ok
410,58,9704.809532184281,47.76721903835769,A,East,false,2024-09-13,ok
411,45,45544.73345483779,34.995758202275425,D,South,true,2020-01-27,ok
412,51,8415.602743051048,59.82603339767235,A,North,false,2023-02-20,ok
413,38,17516.649214310146,81.24150849591611,A,North,false,2020-02-16,good
414,65,13782.55151295791,65.72673900426138,A,West,false,2022-08-08,ok
415,43,25120.9271190242,72.96685122912778,A,West,false,2024-05-25,bad
416,57,13195.19388318922,86.33826245066189,D,West,true,2023-12-29,great
417,44,17734.817882623644,89.91529198401537,A,East,false,2021-03-01,poor
418,41,18234.96030855383,68.96293097910791,C,East,false,2021-04-17,ok
419,87,12240.308917270868,90.30378834354096,B,West,true,2023-12-02,bad
420,42,32470.10486855428,71.38189987651164,A,East,true,2024-02-06,poor
421,23,26654.431471254837,NaN,B,South,false,2021-05-28,great
422,45,20519.046755543746,61.08399471701897,A,South,true,2020-01-06,ok
423,56,15609.474259697707,47.79195231152475,B,South,true,2022-03-23,good
424,24,41657.438388737144,56.677992193995216,C,North,true,2023-02-06,good
425,40,18239.27664002671,64.62974967888357,C,North,false,2022-03-21,bad
426,29,17234.046772097478,82.05377529067903,B,East,true,2024-09-03,bad
427,54,23950.68069433396,95.81154746748976,D,West,true,2024-01-26,great
428,70,85585.34518613342,49.267277269344405,C,North,true,2023-12-10,ok
429,87,7538.021556871227,75.89241202389879,B,North,true,2020-02-07,poor
430,46,40777.490896672796,54.39184091263698,B,North,false,2024-04-08,ok
431,80,4843.839987577078,77.12045632694803,A,West,false,2023-10-11,poor
432,33,26207.961734516073,68.0337002396841,D,South,false,2021-12-26,ok
433,74,77657.72139593969,42.536412612287045,D,South,false,2022-12-13,bad
434,58,32563.093329261887,83.92445487352727,B,North,false,2024-02-14,great
435,72,25247.945443832952,60.92498930786903,C,West,true,2024-07-13,ok
436,72,14067.75284659515,61.99149642439668,C,South,false,2022-10-03,bad
437,56,22580.404697903385,53.95371383065465,C,West,true,2020-03-16,ok
438,36,18004.00924081629,60.18575084968667,A,East,false,2023-02-04,great
439,55,11745.420673053028,76.41835661042376,D,North,false,2023-05-27,bad
440,77,17467.538728870357,67.16133488595392,D,West,true,2020-04-17,great
441,87,25814.843334078178,74.92993003423722,D,East,false,2024-02-02,poor
442,84,11923.020965056252,75.42882780893265,D,East,false,2021-01-03,ok
443,31,11556.167353656752,89.8099248329225,D,North,true,2024-06-14,bad
444,61,7419.04224195309,NaN,C,West,false,2022-10-03,ok
445,25,30109.01841179388,47.84713274731402,A,West,true,2021-08-11,poor
446,66,34072.933516442434,86.00833624857975,B,South,true,2020-04-17,good
447,89,26511.35353192657,65.02767741854117,A,North,true,2020-02-02,poor
448,21,47673.7587362389,86.71888666866066,A,West,true,2023-09-16,ok
449,65,23630.51370958201,75.75065669773706,D,West,false,2021-11-20,poor
450,86,30140.00837024442,68.03293704694983,D,East,false,2024-03-14,great
451,78,28087.21980096012,75.23163841069443,C,East,false,2021-02-25,great
452,46,20471.070727935115,99.26518840189449,C,North,false,2024-08-08,poor
453,25,14405.171276146342,101.1547079358063,A,North,false,2024-09-16,good
454,84,129485.22910273362,71.04071702699169,A,West,true,2020-07-04,ok
455,84,15343.377337677754,72.40285889975613,D,South,true,2023-03-27,good
456,59,12929.901206614493,86.14360236199579,B,South,false,2024-09-12,bad
457,88,31169.89046877203,57.31508450848979,C,East,false,2021-08-13,good
458,18,26943.12743791477,74.99605558927382,B,North,true,2020-05-03,great
459,62,7159.294788743993,69.61205728069216,A,North,false,2024-05-18,great
460,20,54075.83021064073,74.70862317186331,D,North,true,2022-05-16,great
461,85,20427.643574380803,57.49946791075891,D,South,true,2020-02-19,good
462,66,9056.654984254712,46.156487600365466,C,South,true,2024-03-15,bad
463,83,57012.58383484158,38.90524846013062,B,North,true,2023-05-25,great
464,58,36335.13495665912,53.23923830515588,C,South,true,2020-05-08,poor
465,23,8009.362160094992,63.119870725910005,D,South,false,2021-04-17,poor
466,19,91285.41193896698,65.60212620026857,C,East,false,2020-02-03,good
467,42,37310.79204291179,99.05846743644275,B,East,false,2024-10-10,ok
468,71,21847.529057156407,86.58990054860948,B,West,true,2020-02-15,good
469,28,78603.778084696,55.56863325487559,C,West,false,2023-12-25,poor
470,79,25020.186225624177,75.21562678676436,B,South,false,2022-07-23,good
471,35,21537.1265231864,63.893826454745124,C,West,true,2022-11-30,poor
472,53,12987.724319114051,65.73454242939857,A,East,true,2024-01-22,good
473,32,35083.29434065584,72.77988474123073,A,North,true,2024-06-23,good
474,51,32250.291916558475,79.2875667546309,D,South,false,2020-08-20,poor
475,50,22286.67202896833,64.91112274173977,B,East,false,2020-02-02,ok
476,18,11707.804116192874,85.95777299101537,B,West,false,2020-08-15,ok
477,58,24439.204980887705,52.870926607863936,C,South,false,2023-05-31,great
478,74,20830.238236890076,70.09508593543403,B,North,false,2022-11-04,bad
479,85,7579.636671839654,108.96510589893748,D,North,true,2020-06-02,great
480,41,6785.546531177695,73.34619613937913,A,North,false,2021-03-04,ok
481,81,34617.7800400548,91.49821759909258,D,East,true,2022-09-08,bad
482,81,2747.617215468483,71.37280267259813,A,East,false,2023-08-27,bad
483,89,25960.42187292336,78.71165642994696,B,South,false,2021-09-19,good
484,44,15025.94351538625,69.14825208410963,C,East,false,2024-09-30,bad
485,79,62730.13828298864,67.44388628253694,D,West,true,2024-12-17,ok
486,58,14842.135866468983,58.3077640491187,A,West,false,2023-10-31,good
487,22,37331.29908767313,76.45452038436329,C,North,false,2022-04-09,good
488,37,16034.034960681865,57.22694216221348,A,East,false,2024-05-21,great
489,66,24124.869642886388,79.98377854470144,A,West,false,2023-08-22,ok
490,29,39714.404107457216,86.27930506668865,D,West,true,2022-08-07,good
491,49,15213.757968227528,75.49797110855845,C,South,true,2022-03-21,great
492,73,48885.88129005162,65.70626899666462,B,South,true,2024-02-29,great
493,28,9947.153395485155,76.80948368963044,C,West,false,2022-10-14,good
494,53,27880.26232895628,65.3699041668038,B,North,true,2020-11-30,bad
495,33,46078.96242189395,84.03320688197724,B,East,false,2024-12-31,bad
496,56,37347.82640049247,42.52890873677315,B,North,true,2020-05-04,great
497,35,102043.64586581994,64.9658894782203,B,West,false,2023-06-23,good
498,87,11959.109236189364,40.137820073140034,D,North,true,2023-04-13,poor
499,23,7307.676127017829,47.574087546591926,B,North,false,2022-12-06,bad
500,87,9942.083777105985,90.45793344720863,B,South,true,2020-04-04,good
501,75,37359.93129113668,83.42777472957529,C,North,true,2022-06-18,poor
502,79,32805.069731580326,59.20779650072814,D,South,false,2024-06-18,good
503,79,23904.101348044765,47.46244815938655,B,South,true,2021-03-13,good
504,31,8969.94084897828,25.53206743237523,D,South,true,2023-06-17,poor
505,85,40680.08072957072,61.84756738101048,B,East,true,2024-04-17,ok
506,60,8268.729741722113,106.30622518371104,C,East,false,2024-10-05,ok
507,87,55667.93939772034,76.52326407195471,D,West,true,2022-07-31,great
508,81,216631.00308556156,61.60641570925766,B,South,true,2021-07-27,great
509,59,29529.968772610635,76.97620314250459,A,East,false,2023-07-02,great
510,44,35118.6114099453,46.58562470508336,C,East,false,2022-06-07,good
511,26,14849.36206739538,65.54014955953546,A,North,true,2023-02-19,ok
512,25,5176.214844430951,71.49216209523608,B,East,true,2023-09-17,bad
513,46,13599.992354784985,68.70849022268428,D,West,true,2023-07-21,poor
514,76,9188.277879752737,81.86209182535121,B,South,true,2021-03-19,ok
515,54,6921.559184201309,75.16967839354079,C,North,false,2023-10-12,good
516,52,87368.31380186528,80.02489027161995,C,South,true,2022-09-16,poor
517,35,27399.773184956917,59.67441576653861,A,South,false,2024-08-27,bad
518,58,29844.32741732911,83.46723112615823,B,East,false,2023-04-19,bad
519,63,17202.02017334039,94.43405421435988,C,West,true,2024-06-17,poor
520,88,19181.530349007135,55.44775720522881,A,East,true,2024-11-23,great
521,70,47650.12563935514,56.6845651642816,B,North,true,2024-12-21,poor
522,61,21463.95520335586,90.03676504480349,B,South,false,2023-09-22,great
523,83,33676.48675514989,67.12984019957409,D,East,false,2022-12-27,poor
524,48,18829.810572523435,91.05732088099836,A,South,true,2020-08-03,good
525,85,16752.07964429066,63.36196432161724,D,East,true,2021-12-06,ok
526,44,7147.147946564866,91.82568364406066,B,East,false,2022-05-18,bad
527,27,4526.936634532096,71.97228725208178,C,South,true,2023-11-27,bad
528,48,17867.71048133214,73.87343234984043,C,East,true,2022-12-11,bad
529,27,23044.844410824524,93.47077032504856,B,South,true,2022-03-13,bad
530,26,7872.224606327923,64.57344283833743,D,North,false,2020-09-24,ok
531,81,21427.278980746945,55.88316856112563,A,South,false,2023-07-31,poor
532,75,22994.309480138636,63.27153687957468,A,South,true,2022-02-28,great
533,33,3925.2824725376868,76.78500925964708,D,North,true,2020-03-07,bad
534,78,10592.487182189652,46.51361391729229,C,West,true,2021-06-02,ok
535,22,30510.040800368653,79.56206353976683,D,East,false,2024-05-25,ok
536,38,30020.836919106747,61.91843023573385,B,North,true,2020-08-05,bad
537,68,8752.19729171938,87.21718991100346,A,West,true,2022-01-12,ok
538,39,25003.183616427326,34.086095426492925,A,West,true,2022-07-24,great
539,70,49907.460535239166,58.20151337343747,B,North,false,2020-06-01,bad
540,80,41013.574128297485,NaN,A,North,true,2020-10-29,ok
541,22,20409.81864948476,57.606558004540716,D,South,false,2024-09-13,great
542,19,15147.92668868781,73.71498851663415,A,East,false,2022-12-14,ok
543,85,13313.374527921787,67.31160061825368,D,East,false,2021-01-19,bad
544,55,32024.47798275295,66.19933646577978,A,South,true,2020-11-06,ok
545,54,25747.251911528532,NaN,A,East,true,2022-02-16,great
546,51,36443.67528715633,73.05082360929916,B,North,true,2023-08-15,bad
547,49,24477.24159897344,54.87195937085338,A,East,true,2023-08-27,ok
548,67,42404.55905314334,80.60274461348575,B,West,false,2020-12-22,great
549,59,23757.98649397701,79.93998955578226,B,East,true,2023-08-18,bad
550,29,41264.21642134376,75.77556906484152,C,South,true,2024-06-25,bad
551,63,44207.8748530812,78.34800164126895,C,South,false,2021-02-17,poor
552,66,11572.405371067536,74.44627001212989,A,West,true,2020-02-17,bad
553,26,5184.790747161796,100.52609954096602,A,North,true,2024-10-17,ok
554,45,75719.74857127777,68.69358743421235,A,South,false,2022-08-11,good
555,74,27046.88132277942,65.39375172498134,A,North,false,2023-11-19,poor
556,62,5588.193142646088,58.697086294639334,A,West,false,2021-08-07,ok
557,27,12443.384587336164,54.51605994133244,B,South,true,2021-06-30,great
558,20,40843.35561829853,51.33292318598387,C,West,false,2021-02-15,great
559,59,17610.639846380356,56.66804030153622,B,East,false,2021-01-31,bad
560,51,14622.999326359626,68.93979427521893,B,East,true,2022-05-11,bad
561,87,67555.54911334242,75.01442692746572,B,East,true,2020-07-12,great
562,55,9529.716832119037,70.76713087828243,C,North,false,2024-03-18,poor
563,85,11631.559318661459,58.51697083855431,B,East,true,2022-07-23,good
564,33,26084.82952418169,83.50276846029945,A,East,true,2024-07-30,poor
565,50,30102.513301597275,81.09119008451421,B,West,false,2022-07-06,poor
566,28,32763.632941626613,67.60527538866974,A,East,false,2021-07-08,good
567,59,45660.571464564906,60.206257830029315,B,West,true,2022-07-29,good
568,31,25818.921576494948,78.226418812447,D,West,false,2020-10-08,great
569,53,32581.735550072102,72.81960381229156,B,East,false,2024-02-14,poor
570,42,17901.371205388652,48.27809110877429,A,South,false,2023-08-08,bad
571,31,23159.460630781246,68.98029616023393,C,North,true,2020-09-25,great
572,24,24005.238204666053,73.93053718111571,A,South,true,2022-11-29,poor
573,54,26162.399062678942,56.50457820268369,A,West,false,2022-09-09,bad
574,86,40865.10690771933,72.84765089256165,A,North,true,2021-01-02,bad
575,32,34341.731160959534,48.17766272113316,D,South,false,2020-08-11,poor
576,47,22819.56594271922,90.04279150018256,D,East,false,2023-10-21,bad
577,34,11529.903134387152,88.71924977589148,C,North,true,2021-04-27,ok
578,76,23251.78091205996,66.21223998545553,C,West,false,2022-08-06,ok
579,47,21538.251483347012,75.4518150675861,C,East,false,2021-03-28,ok
580,88,25707.68526812155,33.851170513001875,C,North,false,2023-04-08,bad
581,35,128697.53569248004,52.65478509602001,C,North,false,2020-03-30,great
582,23,14486.634970232499,65.59331619771805,D,East,false,2021-10-18,great
583,59,30878.987497268918,53.918004678597114,C,West,false,2022-09-26,bad
584,64,51780.53854016806,80.71594723945988,A,West,false,2022-03-13,ok
585,89,23822.874970462803,99.95944796121991,B,West,false,2023-01-23,good
586,80,142953.7021080386,52.35077920856047,D,North,true,2020-11-25,bad
587,81,16277.98021781168,57.43804893872211,B,East,true,2022-03-18,poor
588,63,28545.97938027034,73.53172552464895,A,North,true,2023-10-14,ok
589,43,11625.490278787773,94.16674222749431,D,North,false,2021-09-01,great
590,48,16626.950997725784,51.664385311901455,C,East,true,2020-10-13,poor
591,27,26880.250890495732,73.73554183460413,C,South,false,2024-03-28,great
592,49,43349.1879596912,97.31948276219663,B,East,true,2023-11-22,great
593,44,28432.151168353976,45.22361277731099,A,West,true,2023-05-28,great
594,20,60312.33241510297,50.78396189731252,B,North,true,2023-12-28,ok
595,32,20415.052012835444,63.64590090308742,B,East,false,2023-11-23,great
596,56,16886.422508192176,62.19117380716884,D,West,false,2023-09-26,bad
597,44,191604.39560438404,82.18901931630467,B,South,false,2022-07-19,poor
598,89,30193.746716457277,73.62489579731258,A,East,false,2020-02-05,good
599,52,12387.148008972354,43.37556910536807,B,South,true,2022-12-26,poor
600,87,12639.58696315735,77.73115604351216,D,West,false,2021-05-14,poor
601,65,10361.539118853845,61.336916689665244,B,North,true,2023-11-13,good
602,20,46595.324603598805,89.11670825411858,B,West,true,2022-05-05,great
603,32,16456.867819388364,60.5861869534462,C,West,false,2024-07-11,poor
604,68,24389.060742484107,60.450770753466465,C,West,false,2022-12-24,ok
605,57,20935.322024565907,78.11697416206798,B,South,true,2022-10-02,bad
606,39,39544.97561653007,81.44389723505405,D,East,false,2024-08-06,poor
607,55,11188.085827627216,76.72149045904305,C,South,true,2022-05-17,ok
608,83,9316.49879275049,44.71604023922788,A,South,false,2021-11-17,good
609,45,26355.64719334338,78.07051659892376,B,West,false,2021-11-09,bad
610,21,35623.73569791699,54.485379224884014,D,East,false,2024-05-17,great
611,40,28739.445060245784,73.52914167382396,B,East,false,2023-10-13,ok
612,85,11526.88044397223,48.643983469014096,C,North,false,2020-10-25,bad
613,72,37872.7779715601,76.69483221314596,C,West,true,2022-06-18,great
614,78,12147.895918299479,57.90101643538941,C,East,false,2021-11-09,good
615,83,14512.550186702658,50.76048024609217,D,West,true,2023-03-27,bad
616,26,10350.987245905695,NaN,A,North,true,2020-04-05,ok
617,38,62375.42701246601,73.62466782515126,C,East,false,2023-07-28,good
618,22,36560.994710730316,60.79034797910654,C,East,false,2023-09-18,bad
619,18,35738.88892606345,91.76768273531596,A,East,true,2021-02-17,poor
620,78,59740.719581227924,63.39021367645386,C,North,true,2020-10-02,poor
621,85,209006.24243082528,70.48161510956402,A,South,false,2023-02-20,poor
622,29,5611.756869011914,74.033701715179,B,South,true,2021-04-14,bad
623,69,12201.311626340645,60.705010988070796,B,East,true,2024-09-16,good
624,56,13454.379328430141,77.06704440099894,A,North,true,2023-11-17,poor
625,22,11151.667330693106,61.99821479252913,D,South,true,2024-10-10,bad
626,83,9301.522746464585,63.82542516675686,A,East,false,2022-09-03,great
627,80,17331.441327512075,90.43963959705012,B,North,false,2024-09-10,good
628,58,8322.49216286604,54.391209212313505,D,West,false,2020-01-26,great
629,68,28797.213098539032,33.80829503605765,D,East,true,2021-06-13,ok
630,46,22956.551821000732,94.16405492517842,A,North,false,2020-01-05,poor
631,75,32364.67832040411,108.23991928910505,B,North,false,2023-05-22,good
632,50,33063.418247973656,63.92096101826002,C,West,true,2022-07-21,ok
633,89,35682.13715497403,NaN,D,South,true,2021-06-09,poor
634,22,16338.390297247097,65.34274035706085,D,West,true,2021-07-11,bad
635,30,120200.29100739975,65.70665575238996,C,South,false,2023-03-22,great
636,87,26570.18212287758,67.15114238466614,A,South,false,2020-11-25,good
637,38,4964.223641059258,53.29917937117227,D,South,true,2022-07-29,great
638,40,9878.336472996098,78.69341713714716,A,East,true,2023-01-26,bad
639,74,5473.0843813604315,77.86761062929129,A,North,true,2021-03-14,ok
640,31,22334.050102260284,47.5839157027104,C,South,false,2021-02-21,poor
641,54,19981.37404296962,NaN,C,South,true,2021-10-09,great
642,38,15142.481871793441,100.79027472918837,A,North,true,2022-12-17,ok
643,32,110055.59100840548,NaN,A,South,true,2021-04-09,good
644,87,34172.8346609522,64.94012256897241,C,East,false,2021-11-23,bad
645,32,39374.697326685455,67.86995178388717,B,East,true,2022-09-19,poor
646,24,10458.19551307336,79.22885150452842,C,North,false,2020-12-07,bad
647,66,9903.901871761222,44.03992591739173,B,West,false,2022-11-05,great
648,80,22684.664427348984,72.46586054465953,C,West,false,2020-09-09,ok
649,27,25296.105036103923,64.14304075805785,B,East,true,2020-09-17,bad
650,68,4988.800336469512,97.71737519434069,B,West,true,2021-03-08,great
651,56,19067.762898438497,67.38740899292563,B,South,true,2021-06-07,bad
652,77,22275.83341154491,95.0183141667928,C,West,false,2020-02-24,bad
653,27,18543.61246789466,53.443889533269896,C,East,false,2024-10-22,ok
654,88,11490.635406294148,78.80888750204188,C,East,false,2021-07-16,great
655,62,14305.106558039712,NaN,C,North,false,2024-01-10,poor
656,78,19120.429412037378,56.96429128202826,A,East,false,2024-07-05,great
657,44,23686.013823309895,72.6609417195541,D,West,true,2024-01-02,great
658,85,35733.11990197692,88.187782552474,C,West,false,2024-02-27,great
659,63,52296.51243365916,65.14312443570098,C,South,false,2020-07-01,bad
660,27,17405.157010041137,44.62056026245355,D,North,true,2021-11-10,bad
661,84,15291.846290044767,69.73655760283832,D,East,false,2023-09-25,ok
662,75,31260.935777478895,56.463653578112314,C,North,true,2022-11-18,great
663,39,35906.583179140995,64.86488592004176,D,North,true,2020-01-11,great
664,57,15562.814368567106,68.77618345472318,B,East,true,2022-11-02,good
665,45,41452.96879715646,NaN,C,West,true,2024-01-09,great
666,57,48226.70889042689,45.765124910189826,B,South,true,2024-02-23,bad
667,87,61904.56305575625,77.23100253288288,C,South,true,2021-12-02,poor
668,82,91368.56087747587,62.1592195574548,A,South,false,2021-03-07,great
669,33,11013.390053309558,NaN,D,South,true,2021-07-19,poor
670,87,22272.735084609652,81.77266054912202,A,North,true,2021-06-25,great
671,49,22226.0912056747,74.0855463291136,C,East,false,2021-09-25,ok
672,68,20364.350877833404,59.29187763945274,A,East,true,2021-07-05,good
673,73,13102.910555392114,50.24754683412638,A,South,true,2022-04-15,bad
674,52,6711.316412700017,82.53711844471506,D,South,true,2020-03-15,poor
675,50,23721.6534296622,75.24025933840645,D,West,false,2021-05-17,bad
676,50,11912.165554100526,105.7390342402611,A,North,true,2021-07-28,good
677,80,23595.110435183917,76.30282898087405,A,North,false,2020-10-07,bad
678,45,11669.86511145446,75.81554711893023,D,North,true,2024-05-22,ok
679,38,9138.699094718026,67.49608104837152,D,West,true,2023-05-19,great
680,44,26567.360389606692,82.25163800801187,A,South,false,2024-07-24,poor
681,32,24853.086311162882,79.3762780187223,C,North,false,2022-10-22,poor
682,46,35011.28009781434,88.77587512847792,B,West,true,2020-07-19,ok
683,26,126587.7488071606,62.18015622044073,C,North,true,2024-07-10,ok
684,24,27496.984551473495,63.46888790584057,B,South,false,2022-04-16,poor
685,70,32469.7905222375,62.8134524363203,A,North,true,2023-06-04,good
686,23,9301.68584999466,81.86202581768484,B,East,true,2021-11-27,ok
687,58,7867.330210422068,92.47561660445098,C,East,false,2022-06-22,ok
688,74,78140.48359507909,63.11739260276049,D,West,true,2022-06-13,great
689,70,10521.92207185871,63.62839408310363,A,South,false,2021-06-04,poor
690,50,9555.237790128882,74.71115835804699,D,South,false,2022-10-10,great
691,31,21348.160656535245,66.31357749980648,C,West,false,2023-09-02,great
692,85,20493.152179495424,84.28080479709836,D,West,true,2020-02-07,great
693,78,10699.95478612597,36.2233406407143,D,North,true,2020-08-27,ok
694,62,17257.833322372433,57.59942429624658,A,East,true,2024-03-18,bad
695,24,58894.357914143504,58.26375499057831,A,West,true,2022-11-06,bad
696,20,11558.832160380725,35.194659814207824,D,East,false,2024-11-13,great
697,40,7223.262593010437,55.54542333446794,A,East,false,2023-01-09,great
698,29,46820.428670662695,56.27265826231111,A,North,false,2023-04-08,bad
699,79,32657.7518618067,66.98343018221755,B,North,false,2024-06-30,poor
700,32,13407.708791581856,86.69448837490395,D,North,false,2023-04-21,poor
701,38,6212.175198449795,NaN,D,North,true,2021-08-25,great
702,88,12140.488647694943,54.53779419593269,C,West,true,2022-08-22,bad
703,76,21083.29817899,69.14568188179706,A,East,true,2021-03-06,poor
704,33,55968.12839570518,85.73760432162024,B,West,false,2021-09-02,bad
705,45,9611.681110348849,55.360617758276426,C,South,true,2023-05-27,ok
706,55,20586.361960733175,56.34137674117827,A,West,false,2020-09-29,poor
707,65,37801.94094028106,78.37823438911335,C,North,true,2023-05-12,ok
708,85,3277.9913742778463,NaN,A,West,false,2022-12-03,bad
709,80,50363.8499774274,79.71227036064212,B,North,false,2021-07-17,good
710,88,8553.018514306288,69.79529812307055,A,North,true,2020-03-23,bad
711,20,28727.105391249035,80.5249547213435,C,North,true,2023-07-11,great
712,35,26831.8936281171,54.47382828939038,D,West,true,2024-02-15,great
713,58,52452.80611579287,69.81873023817599,A,South,true,2023-08-26,bad
714,21,34225.953335531114,66.83964978455265,D,South,true,2022-02-08,good
715,43,3288.43684126317,51.761636138438035,C,South,false,2023-04-09,great
716,29,11756.676868086171,46.54783078196967,D,West,true,2022-01-27,good
717,85,24601.53463429531,80.28623552911992,D,South,true,2021-10-16,good
718,22,18845.24848055647,64.73571426673033,A,North,false,2021-08-20,ok
719,28,32276.30290642098,54.66579577529006,C,South,false,2021-01-20,ok
720,32,41418.927632942046,68.55731594615001,C,South,true,2024-11-06,bad
721,28,35837.90421172604,86.92028286023954,A,East,false,2023-05-02,bad
722,58,18556.586009306506,35.78893231942116,B,West,true,2020-11-15,bad
723,44,5028.768444682304,47.550419651450106,D,North,true,2024-04-29,bad
724,83,15300.10547145852,56.156703371570984,C,West,true,2020-10-03,good
725,36,30733.06895510682,91.91768300080494,B,North,true,2022-12-20,good
726,56,9206.289750359581,74.23880474378944,B,East,true,2020-10-29,bad
727,65,36498.256966843765,81.50975860691841,D,South,false,2021-10-21,good
728,63,45556.775388834096,52.89758621310654,B,South,true,2023-04-18,bad
729,75,24379.394847185005,53.20696187094211,A,South,true,2024-12-30,ok
730,32,1898.7975700557756,76.71720575084066,C,South,true,2024-12-17,good
731,54,7923.0325546067825,70.8741149640317,D,West,true,2024-06-24,great
732,75,99603.37483108357,78.23108228296189,A,West,true,2021-03-06,great
733,80,14225.19213243736,67.18493513607322,B,West,false,2020-06-19,ok
734,62,4503.838992432348,74.1721558968194,B,South,false,2024-07-12,great
735,64,59171.65530257079,NaN,A,East,false,2024-08-13,poor
736,80,22263.068717008282,81.66651083627389,C,South,true,2021-05-24,good
737,62,53313.901440489746,NaN,B,West,false,2020-02-05,good
738,86,27489.70748091171,45.70192008412345,A,East,false,2023-03-29,bad
739,27,31788.100765248142,36.29097166988716,B,South,false,2020-05-19,great
740,43,29448.769283472437,85.0261809647726,D,South,true,2020-03-14,poor
741,26,38483.722918338906,87.81587639892905,D,South,false,2024-09-08,poor
742,24,136208.81053822322,54.69065470729994,C,East,true,2022-06-24,ok
743,51,47896.852372567395,42.10246890181557,B,East,false,2020-07-23,ok
744,34,6221.265027763609,71.48552231510801,D,South,true,2023-04-10,ok
745,47,31486.973897461754,83.96257339525795,A,West,false,2021-11-05,good
746,49,54895.38787921568,96.96391783651472,C,West,true,2022-09-06,ok
747,62,57650.87164759259,77.74446358152177,C,South,false,2024-06-30,ok
748,86,15657.667522886652,64.42424955121457,C,West,true,2021-03-10,bad
749,79,55935.55794710659,56.60304067622706,A,North,false,2023-03-27,great
750,45,46267.44771262168,70.17176937505981,C,West,true,2024-02-22,poor
751,41,172476.09904205197,65.51102944172115,C,South,false,2022-02-13,bad
752,73,12088.36393948221,54.77398141406776,D,East,false,2024-11-07,poor
753,26,14677.625506977807,100.7313347629493,A,South,true,2022-03-30,good
754,56,17242.020939769387,96.77752603108196,C,South,true,2022-04-18,poor
755,48,14880.728714981647,NaN,D,South,false,2024-06-03,great
756,31,10807.367972574979,56.187244032863084,B,East,true,2023-03-07,bad
757,62,2415.9783440546767,82.82528986445918,C,North,true,2024-05-06,great
758,41,15556.602429367198,79.59439614246853,A,West,false,2023-12-15,bad
759,31,29598.72152806448,NaN,C,West,true,2023-07-25,great
760,65,14845.061404946562,88.74497900565666,C,East,true,2021-03-17,good
761,30,103601.27822631897,79.53056714291915,A,East,true,2021-12-29,bad
762,66,22263.42886819815,81.10021354456504,A,East,true,2024-04-28,bad
763,29,61872.014249137515,79.55359425058315,C,North,true,2023-01-30,good
764,49,27150.10873113214,75.1118711200316,A,East,true,2021-05-26,bad
765,76,42664.64404499727,43.245833054287246,B,North,true,2021-08-21,great
766,34,27539.95788763238,71.25431616115836,A,East,true,2023-11-18,great
767,73,65842.95431839775,61.65712061726312,D,South,true,2020-11-21,ok
768,69,23034.571616004938,50.80238563539969,C,East,true,2020-07-23,good
769,82,32757.806087257406,95.22724928951236,D,West,true,2023-10-29,bad
770,30,29527.17624555333,95.93493011328556,A,North,false,2021-06-10,poor
771,69,17489.77377680438,90.38830900443418,A,East,true,2023-10-30,bad
772,85,30454.40284022975,73.82820125283811,C,South,false,2022-09-01,good
773,72,131598.24961119946,90.25937681428985,C,South,false,2024-12-28,ok
774,31,17741.866176912044,70.18079770902739,D,East,false,2022-08-17,good
775,77,30809.301320059076,73.04195915346669,D,West,false,2024-05-03,bad
776,25,60247.90992414814,53.59792944307026,D,North,true,2024-04-02,poor
777,60,54841.507631505025,75.9548695674826,A,West,false,2021-01-22,bad
778,53,22233.893418951327,70.90578892636626,B,West,true,2024-12-24,great
779,56,3272.433044844268,50.460218247483034,D,East,false,2023-09-24,ok
780,55,33301.651019970515,69.23204332275105,C,East,true,2020-07-14,bad
781,20,3730.9590333986807,68.80405654214788,D,South,true,2020-01-12,great
782,54,71392.62022217379,96.9634174996696,C,North,true,2021-05-10,ok
783,85,25224.703651700624,NaN,A,East,true,2020-01-30,bad
784,49,49008.018957525004,70.17168158637199,B,West,true,2021-10-15,bad
785,37,10703.339659430216,73.73180964701625,D,North,false,2024-12-25,poor
786,89,6361.338062299831,70.66318567156297,C,East,true,2022-05-24,good
787,25,27135.64638552532,66.95629022806679,A,East,false,2020-02-13,poor
